id,player_id,team_id,year,G,AB,H,2B,3B,HR,RBI,SB
29386,5399,46,1941,1,1,0,0,0,0,0,0
29387,5461,31,1941,32,46,7,4,0,1,2,0
29388,5468,14,1941,38,45,8,1,0,0,2,0
29389,5512,120,1941,46,83,20,6,1,0,14,0
29390,5533,103,1941,151,540,168,27,4,14,79,9
29391,5542,144,1941,53,159,44,8,4,1,19,0
29392,5570,52,1941,1,4,0,0,0,0,0,0
29393,5696,88,1941,3,6,1,0,0,0,0,0
29394,5707,46,1941,44,120,18,1,4,1,12,0
29395,5750,144,1941,21,66,18,5,0,0,13,1
29396,5750,120,1941,100,321,81,14,3,2,23,2
29397,5753,14,1941,4,4,2,0,0,1,2,0
29398,5757,100,1941,36,44,9,4,0,0,3,0
29399,5830,15,1941,127,497,143,24,10,4,53,2
29400,5844,88,1941,2,3,1,0,0,0,0,0
29401,5901,22,1941,13,28,4,1,0,0,1,0
29402,5913,15,1941,10,30,6,2,1,0,2,1
29403,5928,15,1941,16,9,2,1,0,0,1,0
29404,5931,46,1941,2,8,2,1,0,0,2,0
29405,5939,107,1941,151,521,150,29,13,11,74,5
29406,6100,100,1941,4,9,0,0,0,0,0,0
29407,6119,15,1941,73,268,81,12,7,0,31,9
29408,6121,15,1941,135,487,146,27,8,19,105,2
29409,6150,22,1941,57,139,28,7,0,1,11,0
29410,6155,52,1941,13,10,3,1,0,0,0,0
29411,6205,46,1941,2,8,1,0,0,0,1,0
29412,6215,31,1941,26,47,9,0,0,0,3,0
29413,6215,22,1941,6,4,1,1,0,0,1,0
29414,6222,42,1941,146,543,138,29,5,6,59,16
29415,6244,46,1941,5,11,3,1,0,0,2,0
29416,6338,46,1941,4,4,1,0,0,0,0,0
29417,6358,31,1941,65,120,25,3,0,1,13,0
29418,6358,22,1941,17,27,7,3,0,0,4,0
29419,6364,120,1941,30,68,13,2,0,0,5,0
29420,6525,107,1941,83,220,58,9,3,3,42,0
29421,6603,107,1941,3,3,1,0,0,0,0,0
29422,6606,52,1941,127,436,96,19,4,3,46,1
29423,6633,31,1941,35,64,10,2,0,0,6,0
29424,6713,52,1941,17,6,2,0,0,0,0,0
29425,6725,31,1941,39,86,24,2,1,0,12,1
29426,6814,22,1941,3,2,0,0,0,0,0,0
29427,6847,42,1941,102,301,70,10,0,3,34,7
29428,6908,34,1941,5,5,3,0,0,0,0,0
29429,6924,93,1941,23,59,9,1,0,0,4,0
29430,6999,42,1941,42,149,40,5,2,1,12,1
29431,7023,93,1941,156,588,162,26,7,24,87,10
29432,7027,88,1941,9,31,8,1,1,0,4,0
29433,7046,121,1941,4,4,1,0,0,0,1,0
29434,7046,31,1941,1,0,0,0,0,0,0,0
29435,7047,52,1941,33,57,17,1,0,0,3,0
29436,7083,120,1941,115,362,112,17,4,6,60,1
29437,7191,52,1941,19,67,18,5,1,2,12,1
29438,7244,14,1941,37,75,18,3,0,0,10,0
29439,7287,46,1941,77,244,58,9,3,4,24,4
29440,7299,22,1941,4,2,1,0,0,0,0,0
29441,7299,103,1941,29,36,6,1,0,0,2,0
29442,7305,121,1941,5,2,0,0,0,0,0,0
29443,7308,46,1941,9,6,1,0,0,0,0,0
29444,7333,15,1941,21,45,5,2,0,0,0,0
29445,7335,34,1941,2,2,0,0,0,0,0,0
29446,7340,120,1941,18,39,6,2,0,0,1,0
29447,7404,88,1941,5,12,2,0,0,0,0,0
29448,7404,121,1941,34,53,17,1,0,2,6,0
29449,7419,107,1941,121,463,125,24,7,1,46,5
29450,7475,31,1941,151,586,186,33,5,7,45,10
29451,7479,88,1941,3,3,0,0,0,0,0,0
29452,7479,100,1941,25,31,4,1,0,0,1,0
29453,7517,34,1941,1,1,0,0,0,0,0,0
29454,7530,15,1941,12,24,5,2,0,1,1,0
29455,7530,88,1941,41,102,20,3,0,0,9,1
29456,7555,34,1941,22,26,4,0,1,0,1,0
29457,7607,22,1941,30,41,6,1,0,0,2,0
29458,7641,107,1941,124,459,132,18,4,0,33,16
29459,7695,46,1941,15,25,2,0,0,0,0,0
29460,7731,103,1941,15,14,1,0,0,0,0,0
29461,7767,120,1941,34,61,7,1,0,0,6,0
29462,7796,100,1941,33,40,11,1,0,0,2,0
29463,7798,15,1941,35,55,6,1,0,0,0,1
29464,7803,52,1941,26,61,13,3,1,1,4,1
29465,7848,88,1941,64,150,45,5,0,5,26,0
29466,7873,15,1941,4,2,0,0,0,0,0,0
29467,7878,14,1941,118,405,120,9,4,1,33,10
29468,7938,100,1941,126,439,123,27,4,12,63,2
29469,7949,34,1941,8,11,3,0,0,0,0,0
29470,7987,46,1941,151,585,199,32,20,24,123,18
29471,8011,120,1941,110,399,93,14,2,0,17,5
29472,8015,46,1941,16,47,15,2,0,1,5,0
29473,8035,107,1941,35,63,8,1,0,0,8,0
29474,8075,46,1941,98,288,69,10,5,2,24,2
29475,8127,93,1941,144,538,149,27,5,31,85,3
29476,8168,31,1941,11,36,7,0,1,0,0,0
29477,8168,22,1941,133,536,156,30,4,3,41,1
29478,8292,46,1941,27,15,0,0,0,0,2,0
29479,8326,22,1941,48,112,21,3,1,0,14,0
29480,8338,52,1941,147,540,161,28,3,11,73,5
29481,8440,120,1941,1,1,0,0,0,0,0,0
29482,8440,34,1941,106,380,97,13,3,1,44,6
29483,8453,46,1941,2,6,2,0,0,0,1,0
29484,8476,103,1941,37,22,4,0,0,0,0,0
29485,8640,121,1941,134,445,135,25,11,4,50,15
29486,8738,46,1941,11,7,2,0,0,0,2,0
29487,8765,88,1941,26,57,8,2,0,0,4,0
29488,8786,31,1941,50,99,20,4,0,0,6,3
29489,8794,144,1941,33,86,16,3,0,0,7,1
29490,8831,103,1941,37,55,11,1,0,0,2,0
29491,8835,15,1941,12,17,1,0,0,0,2,0
29492,8860,34,1941,14,23,2,2,0,0,3,0
29493,8923,52,1941,2,2,0,0,0,0,0,0
29494,8924,121,1941,29,8,2,0,0,0,0,0
29495,8926,42,1941,8,0,0,0,0,0,0,0
29496,8926,14,1941,36,27,4,2,0,0,0,0
29497,8974,120,1941,2,0,0,0,0,0,0,0
29498,9126,14,1941,34,58,6,0,0,0,4,0
29499,9149,31,1941,4,8,1,0,0,0,2,0
29500,9219,14,1941,44,55,8,1,0,0,0,0
29501,9229,100,1941,149,552,152,30,8,22,107,6
29502,9258,15,1941,17,34,10,0,0,0,2,0
29503,9317,100,1941,7,1,0,0,0,0,0,0
29504,9332,103,1941,39,47,7,0,0,0,0,0
29505,9384,103,1941,2,3,1,1,0,0,0,0
29506,9409,34,1941,3,11,0,0,0,0,0,0
29507,9459,42,1941,152,537,136,25,4,4,40,9
29508,9508,15,1941,10,4,2,1,0,0,2,0
29509,9514,120,1941,146,546,155,40,6,14,83,5
29510,9522,103,1941,6,7,3,0,0,1,2,0
29511,9524,46,1941,6,2,0,0,0,0,0,0
29512,9532,88,1941,134,471,138,25,2,5,61,0
29513,9571,22,1941,16,51,16,4,2,2,9,0
29514,9679,93,1941,140,507,151,24,10,33,122,6
29515,9748,46,1941,149,581,156,31,13,23,84,2
29516,9769,34,1941,76,257,53,9,3,1,29,5
29517,9791,120,1941,6,15,6,0,1,0,2,0
29518,9791,144,1941,18,21,3,0,0,0,1,0
29519,9880,22,1941,15,14,3,0,0,0,1,0
29520,9985,103,1941,50,73,9,0,0,1,3,0
29521,10006,107,1941,35,32,8,2,0,0,3,0
29522,10041,34,1941,89,343,84,23,2,7,29,6
29523,10064,100,1941,27,65,5,0,0,0,4,0
29524,10110,34,1941,71,280,76,8,3,3,24,11
29525,10155,88,1941,4,9,1,0,0,0,0,0
29526,10171,121,1941,13,40,8,1,0,2,4,0
29527,10171,42,1941,67,204,51,11,2,2,27,1
29528,10178,46,1941,12,13,1,0,0,0,0,0
29529,10181,120,1941,29,8,0,0,0,0,0,0
29530,10199,34,1941,121,436,101,16,8,0,37,17
29531,10220,121,1941,37,38,9,1,0,0,4,0
29532,10266,34,1941,153,600,150,39,5,12,63,20
29533,10285,121,1941,5,9,3,2,0,0,2,0
29534,10288,31,1941,2,1,0,0,0,0,0,0
29535,10301,120,1941,118,392,109,23,6,15,59,5
29536,10345,121,1941,45,76,8,2,0,0,0,3
29537,10358,14,1941,47,32,9,2,0,0,1,0
29538,10359,42,1941,1,0,0,0,0,0,0,0
29539,10366,103,1941,2,2,0,0,0,0,0,0
29540,10386,107,1941,7,1,0,0,0,0,0,0
29541,10414,31,1941,2,1,0,0,0,0,0,0
29542,10431,121,1941,35,52,10,0,0,0,0,0
29543,10436,107,1941,34,56,6,3,0,0,4,0
29544,10512,22,1941,132,441,122,24,7,1,78,7
29545,10552,144,1941,13,50,14,2,0,0,6,1
29546,10596,31,1941,28,59,11,0,0,2,5,0
29547,10629,34,1941,35,114,29,5,0,0,8,0
29548,10655,31,1941,53,162,35,5,0,7,25,0
29549,10664,107,1941,15,25,5,0,2,0,3,1
29550,10688,46,1941,5,4,1,0,0,0,0,0
29551,10705,144,1941,34,88,9,2,0,0,8,0
29552,10722,100,1941,1,2,1,1,0,0,0,0
29553,10745,144,1941,2,8,1,0,0,0,1,0
29554,10766,144,1941,149,569,169,29,11,9,72,10
29555,10840,93,1941,1,1,0,0,0,0,0,0
29556,10911,103,1941,151,590,180,29,6,18,66,1
29557,10918,103,1941,95,207,42,6,1,0,18,2
29558,10954,34,1941,87,322,77,19,2,4,40,0
29559,10967,42,1941,2,0,0,0,0,0,0,0
29560,10975,88,1941,33,48,11,3,2,0,5,0
29561,10986,42,1941,117,398,105,12,1,10,60,1
29562,11030,107,1941,114,317,84,9,1,5,43,0
29563,11124,120,1941,107,351,98,22,4,2,31,5
29564,11166,42,1941,23,86,23,3,0,0,3,1
29565,11235,121,1941,1,0,0,0,0,0,0,1
29566,11238,34,1941,22,74,20,2,0,0,6,0
29567,11259,144,1941,5,0,0,0,0,0,0,0
29568,11288,100,1941,5,14,4,0,1,0,0,0
29569,11294,46,1941,145,500,114,22,4,9,44,8
29570,11410,14,1941,19,55,8,5,0,0,3,0
29571,11466,121,1941,106,328,75,13,1,2,37,0
29572,11468,52,1941,8,4,0,0,0,0,0,0
29573,11497,14,1941,22,30,5,1,0,0,4,0
29574,11535,100,1941,30,66,11,0,1,0,5,0
29575,11548,121,1941,155,547,138,22,3,3,58,8
29576,11565,103,1941,61,158,38,3,3,0,11,0
29577,11595,121,1941,1,0,0,0,0,0,0,0
29578,11713,107,1941,88,233,71,13,2,0,19,2
29579,11723,103,1941,137,477,128,19,3,8,39,6
29580,11731,14,1941,87,180,40,8,2,3,18,4
29581,11750,103,1941,2,4,0,0,0,0,0,0
29582,11752,144,1941,34,19,2,0,0,0,1,0
29583,11813,42,1941,20,60,11,3,0,0,7,1
29584,11882,103,1941,142,490,131,17,4,0,39,2
29585,11971,88,1941,14,40,13,3,0,0,12,0
29586,12023,42,1941,154,603,162,31,5,17,97,2
29587,12029,42,1941,110,369,106,17,3,4,31,4
29588,12032,52,1941,127,494,160,25,8,3,55,8
29589,12035,100,1941,141,517,140,12,7,8,61,3
29590,12038,100,1941,26,56,8,2,0,0,5,0
29591,12050,31,1941,125,418,95,9,2,9,53,5
29592,12134,121,1941,4,4,0,0,0,0,0,0
29593,12134,88,1941,22,31,5,0,0,0,3,0
29594,12219,52,1941,15,11,0,0,0,0,0,0
29595,12219,120,1941,8,2,0,0,0,0,0,0
29596,12319,52,1941,23,59,11,1,0,0,3,0
29597,12352,120,1941,130,495,147,28,4,18,80,5
29598,12353,120,1941,7,21,7,2,1,0,3,0
29599,12402,22,1941,133,538,171,33,10,18,88,2
29600,12411,31,1941,1,2,0,0,0,0,0,0
29601,12456,88,1941,42,61,7,0,0,0,4,0
29602,12458,103,1941,25,19,2,0,0,0,1,0
29603,12527,31,1941,7,17,6,1,0,0,1,1
29604,12532,121,1941,24,69,10,1,0,0,10,0
29605,12567,52,1941,46,153,29,9,1,1,14,1
29606,12617,100,1941,80,170,53,7,1,0,15,0
29607,12658,14,1941,154,585,140,27,3,6,68,8
29608,12709,144,1941,1,0,0,0,0,0,0,0
29609,12732,103,1941,1,2,0,0,0,0,0,0
29610,12750,46,1941,35,82,14,2,0,2,6,1
29611,12823,121,1941,126,473,150,39,8,16,100,4
29612,12910,14,1941,42,52,10,1,0,0,4,0
29613,12957,14,1941,129,397,108,17,8,5,43,5
29614,12965,88,1941,121,428,117,16,2,7,40,4
29615,12979,121,1941,122,493,145,26,4,6,68,3
29616,12983,42,1941,23,18,3,0,0,0,1,0
29617,12987,31,1941,33,50,10,1,0,0,1,0
29618,13145,100,1941,116,438,132,31,4,4,35,3
29619,13199,103,1941,93,233,53,11,1,1,22,2
29620,13200,52,1941,4,3,0,0,0,0,0,0
29621,13225,144,1941,1,3,0,0,0,0,0,0
29622,13234,52,1941,54,220,76,11,5,5,23,5
29623,13244,120,1941,36,76,18,1,1,0,5,0
29624,13249,22,1941,2,0,0,0,0,0,0,0
29625,13311,93,1941,35,18,1,0,0,0,0,0
29626,13356,103,1941,85,347,76,8,1,0,11,18
29627,13363,121,1941,12,47,20,4,0,1,7,1
29628,13377,144,1941,53,107,27,3,1,0,9,2
29629,13380,31,1941,24,63,14,1,0,1,4,1
29630,13404,103,1941,17,56,8,1,1,0,6,0
29631,13413,121,1941,26,23,4,0,0,0,0,0
29632,13559,52,1941,33,60,9,0,0,0,2,1
29633,13562,120,1941,14,6,0,0,0,0,0,0
29634,13572,52,1941,43,88,9,0,0,0,3,0
29635,13573,15,1941,36,78,19,3,0,0,8,0
29636,13575,15,1941,93,227,51,6,0,2,17,10
29637,13583,31,1941,147,532,135,26,1,26,98,1
29638,13640,120,1941,24,60,10,0,0,0,6,0
29639,13731,31,1941,62,203,49,8,0,5,24,0
29640,13823,88,1941,59,89,19,5,1,3,17,0
29641,13927,31,1941,24,73,21,6,1,1,4,0
29642,13931,31,1941,37,63,15,2,0,1,5,0
29643,13990,88,1941,77,252,54,11,2,4,25,1
29644,14041,144,1941,22,79,26,1,2,1,17,0
29645,14069,120,1941,16,14,3,0,0,0,0,0
29646,14100,88,1941,148,525,150,29,0,27,90,5
29647,14124,22,1941,128,386,89,15,2,1,44,1
29648,14165,121,1941,107,324,80,18,0,5,44,0
29649,14184,31,1941,25,7,2,0,0,0,0,0
29650,14320,31,1941,34,86,19,2,0,3,12,0
29651,14330,52,1941,5,7,2,0,0,0,0,0
29652,14402,15,1941,79,261,74,20,1,0,27,2
29653,14417,103,1941,46,40,5,0,0,0,1,0
29654,14419,42,1941,8,5,0,0,0,0,0,0
29655,14436,93,1941,17,28,1,0,0,0,2,0
29656,14597,52,1941,36,83,15,5,0,0,11,1
29657,14644,46,1941,29,63,13,2,0,0,2,0
29658,14684,22,1941,1,2,0,0,0,0,0,0
29659,14694,22,1941,16,30,7,3,0,2,4,0
29660,14712,34,1941,7,9,2,1,0,0,0,0
29661,14764,14,1941,1,0,0,0,0,0,0,0
29662,14881,103,1941,35,62,8,2,0,0,3,0
29663,14886,144,1941,22,75,14,3,2,0,6,1
29664,14904,121,1941,9,28,5,1,0,0,3,0
29665,14926,100,1941,2,2,0,0,0,0,0,0
29666,14960,14,1941,18,25,8,2,0,0,3,0
29667,14973,100,1941,10,6,1,0,0,0,2,0
29668,14973,15,1941,10,3,0,0,0,0,0,0
29669,15032,14,1941,5,4,0,0,0,0,0,0
29670,15041,31,1941,29,15,3,0,0,0,0,0
29671,15054,93,1941,56,174,37,7,0,1,26,4
29672,15134,15,1941,106,336,91,23,1,2,39,5
29673,15175,31,1941,3,2,1,0,0,0,0,0
29674,15204,120,1941,19,71,20,2,2,2,14,1
29675,15204,52,1941,96,379,120,14,5,3,40,4
29676,15217,31,1941,10,5,0,0,0,0,0,0
29677,15438,22,1941,152,595,136,23,5,2,46,10
29678,15488,22,1941,137,536,184,39,17,14,76,4
29679,15651,100,1941,9,35,7,1,1,0,5,0
29680,15659,15,1941,2,0,0,0,0,0,0,0
29681,15673,42,1941,33,71,16,4,0,0,9,0
29682,15675,42,1941,10,10,3,0,0,0,0,0
29683,15695,22,1941,77,197,60,13,4,5,36,1
29684,15699,34,1941,30,84,17,1,1,0,5,0
29685,15702,107,1941,6,20,4,1,0,0,0,0
29686,15732,42,1941,38,102,22,6,1,1,9,0
29687,15777,103,1941,99,235,51,9,2,4,24,1
29688,15779,93,1941,133,515,158,20,9,3,46,14
29689,15837,144,1941,1,3,0,0,0,0,0,0
29690,15840,14,1941,55,167,36,6,0,0,15,0
29691,16031,93,1941,136,561,148,22,5,8,42,3
29692,16092,31,1941,19,33,5,1,0,1,4,0
29693,16105,93,1941,67,209,60,17,2,1,36,0
29694,16132,34,1941,20,59,14,4,0,0,1,0
29695,16132,46,1941,45,75,14,3,1,1,8,1
29696,16147,100,1941,1,1,0,0,0,0,0,0
29697,16147,34,1941,20,32,7,1,0,0,2,0
29698,16148,14,1941,29,50,6,1,0,0,4,0
29699,16192,14,1941,138,483,129,23,6,7,60,11
29700,16195,52,1941,32,55,15,0,3,1,12,0
29701,16217,100,1941,6,19,5,0,0,0,2,0
29702,16223,88,1941,143,622,179,38,9,1,42,8
29703,16243,93,1941,38,89,27,8,1,2,22,0
29704,16290,31,1941,6,17,5,1,0,0,1,0
29705,16293,93,1941,28,78,18,2,0,0,7,0
29706,16329,15,1941,40,37,8,2,0,0,4,0
29707,16401,14,1941,35,62,7,1,0,0,3,0
29708,16487,144,1941,3,5,2,0,1,0,0,0
29709,16550,42,1941,9,33,10,4,0,0,5,0
29710,16643,31,1941,51,132,32,8,0,1,20,2
29711,16707,31,1941,6,7,4,0,0,0,2,0
29712,16776,107,1941,2,2,1,0,0,0,0,0
29713,16784,88,1941,38,66,10,1,0,0,4,0
29714,16906,93,1941,70,164,36,5,0,6,25,1
29715,16945,121,1941,5,13,0,0,0,0,0,0
29716,16961,107,1941,42,92,16,2,0,1,5,0
29717,17145,100,1941,5,1,0,0,0,0,0,0
29718,17154,42,1941,1,1,0,0,0,0,0,0
29719,17165,34,1941,3,8,0,0,0,0,0,0
29720,17169,121,1941,26,22,4,0,1,0,0,0
29721,17191,100,1941,123,467,156,28,8,5,79,1
29722,17224,93,1941,17,40,10,5,0,1,4,0
29723,17229,100,1941,9,24,3,1,0,0,1,0
29724,17289,14,1941,140,541,140,24,3,1,45,7
29725,17339,121,1941,113,425,132,22,9,13,76,4
29726,17375,46,1941,30,71,11,1,0,1,3,0
29727,17433,34,1941,34,88,19,4,0,0,3,0
29728,17537,107,1941,9,33,10,1,0,0,5,0
29729,17636,34,1941,76,251,65,9,4,4,43,3
29730,17730,15,1941,86,203,47,10,3,2,28,1
29731,17799,52,1941,94,200,49,8,1,2,10,6
29732,17812,93,1941,22,12,0,0,0,0,0,0
29733,17862,42,1941,7,11,2,0,0,0,1,0
29734,17949,120,1941,3,2,1,0,0,0,0,0
29735,17959,120,1941,4,13,2,0,0,0,2,0
29736,17972,107,1941,73,172,46,7,0,0,10,3
29737,18083,120,1941,45,112,26,4,0,0,11,1
29738,18118,31,1941,145,512,126,31,4,5,53,3
29739,18119,14,1941,3,0,0,0,0,0,0,0
29740,18119,107,1941,12,7,3,0,0,0,0,0
29741,18163,31,1941,129,433,106,15,3,0,25,5
29742,18165,93,1941,124,524,125,17,3,3,36,3
29743,18187,100,1941,139,531,130,20,9,4,52,1
29744,18203,52,1941,85,234,66,15,1,3,29,0
29745,18222,14,1941,16,15,1,0,0,0,0,0
29746,18222,107,1941,16,11,4,0,0,0,2,0
29747,18252,144,1941,28,60,13,1,0,0,2,0
29748,18253,88,1941,2,6,2,0,0,0,0,0
29749,18260,46,1941,1,0,0,0,0,0,0,0
29750,18338,22,1941,9,5,1,0,0,0,0,0
29751,18340,120,1941,63,170,44,7,0,0,21,2
29752,18369,15,1941,126,498,139,29,3,16,101,17
29753,18388,103,1941,6,2,0,0,0,0,0,0
29754,18388,22,1941,12,5,0,0,0,0,0,0
29755,18432,22,1941,8,12,2,1,0,0,1,0
29756,18509,52,1941,110,359,102,19,4,2,47,1
29757,18611,52,1941,26,19,2,1,0,0,0,0
29758,18677,42,1941,27,30,7,3,0,0,2,0
29759,18774,100,1941,1,4,2,0,0,0,0,0
29760,18783,14,1941,43,103,19,5,0,0,9,1
29761,18787,100,1941,1,0,0,0,0,0,0,0
29762,18790,31,1941,6,6,1,0,0,0,0,0
29763,18908,144,1941,152,608,218,39,19,7,101,2
29764,18932,34,1941,115,390,98,10,1,0,33,1
29765,18943,121,1941,76,185,53,6,3,3,21,0
29766,18952,46,1941,89,310,91,17,0,11,51,1
29767,18955,120,1941,29,6,0,0,0,0,0,0
29768,18958,52,1941,40,50,9,1,1,0,5,0
29769,18967,52,1941,1,0,0,0,0,0,0,0
29770,19015,42,1941,23,41,6,2,0,0,2,0
29771,19025,34,1941,38,126,30,5,0,0,8,2
29772,19171,100,1941,15,50,21,0,1,2,6,0
29773,19190,42,1941,35,76,10,1,0,0,4,0
29774,19207,107,1941,129,457,129,23,5,4,78,0
29775,19244,107,1941,106,374,118,20,7,6,38,8
29776,19254,100,1941,5,7,1,0,0,0,0,0
29777,19313,144,1941,138,531,159,27,11,9,93,9
29778,19399,22,1941,25,56,11,0,0,0,4,0
29779,19436,15,1941,29,63,10,1,0,0,3,0
29780,19438,100,1941,46,131,29,8,2,1,15,1
29781,19456,31,1941,12,28,5,0,0,0,0,0
29782,19461,52,1941,7,7,1,0,0,0,0,0
29783,19484,22,1941,148,531,165,32,8,9,71,4
29784,19491,46,1941,121,445,126,26,11,6,48,12
29785,19493,121,1941,7,15,4,1,0,0,1,0
29786,19579,42,1941,39,106,20,6,0,0,9,0
29787,19597,107,1941,3,4,1,0,0,0,1,0
29788,19597,14,1941,19,51,21,1,0,0,4,1
29789,19597,42,1941,55,164,42,4,1,0,6,0
29790,19598,22,1941,11,35,6,0,0,0,4,0
29791,19598,14,1941,95,294,82,10,2,2,46,1
29792,19644,121,1941,37,77,9,0,0,0,4,0
29793,19649,103,1941,121,345,74,13,2,9,35,0
29794,19657,22,1941,94,265,79,14,3,4,48,2
29795,19660,93,1941,1,1,0,0,0,0,0,0
29796,19721,46,1941,102,363,105,21,5,3,37,2
29797,19753,34,1941,29,84,16,2,0,0,6,1
29798,19803,144,1941,49,96,20,4,0,0,5,3
29799,19854,42,1941,109,418,100,9,2,4,46,14
29800,19876,42,1941,67,172,37,5,2,1,17,4
29801,19885,14,1941,138,484,134,28,4,12,68,5
29802,19890,144,1941,26,37,10,0,0,0,6,1
29803,19945,88,1941,116,403,92,15,4,1,23,7
29804,19961,121,1941,33,79,15,2,1,0,10,0
29805,19969,52,1941,4,2,0,0,0,0,0,0
29806,20023,22,1941,16,4,1,0,0,0,1,0
29807,20042,14,1941,16,33,3,0,0,0,0,0
29808,20080,107,1941,26,24,7,0,0,0,2,0
29809,20187,15,1941,143,456,185,33,3,37,120,2
29810,20246,15,1941,27,44,7,1,0,0,6,0
29811,20351,88,1941,26,94,34,5,0,1,16,0
29812,20364,88,1941,25,25,5,0,0,0,3,0
29813,20388,100,1941,2,5,1,0,0,0,0,0
29814,20477,46,1941,9,4,0,0,0,0,0,0
29815,20534,34,1941,136,513,165,35,5,10,97,5
29816,20545,22,1941,40,109,26,5,0,3,22,0
29817,20550,144,1941,5,15,2,1,0,0,0,0
29818,20616,52,1941,155,590,153,29,3,27,111,3
29819,20631,88,1941,152,574,152,28,5,25,104,1
29820,20671,42,1941,4,12,2,0,0,0,0,0
29821,20671,121,1941,2,2,0,0,0,0,0,0
29822,20742,42,1941,9,21,6,0,0,0,2,0
29823,20774,144,1941,36,26,0,0,0,0,0,0
29824,27,100,1942,1,0,0,0,0,0,0,0
29825,40,42,1942,9,28,6,1,0,1,3,0
29826,71,88,1942,61,10,1,0,0,0,0,0
29827,119,144,1942,1,2,1,0,0,0,1,0
29828,120,100,1942,3,7,1,0,0,0,0,0
29829,195,42,1942,7,14,2,1,0,0,0,0
29830,245,22,1942,27,39,7,0,0,0,2,0
29831,357,107,1942,54,166,45,4,1,0,7,4
29832,467,34,1942,4,0,0,0,0,0,0,0
29833,467,120,1942,14,6,1,0,1,0,1,0
29834,468,34,1942,142,543,142,26,4,3,53,17
29835,604,120,1942,51,87,14,1,1,0,4,0
29836,685,46,1942,39,95,18,1,0,1,6,0
29837,725,107,1942,18,17,2,0,0,0,2,0
29838,879,88,1942,104,331,85,8,7,6,58,3
29839,938,107,1942,111,332,82,11,6,0,26,10
29840,970,88,1942,90,316,77,10,3,5,24,4
29841,1129,121,1942,43,73,10,2,2,0,9,0
29842,1133,103,1942,27,12,4,1,0,0,3,0
29843,1155,100,1942,5,4,2,1,0,0,1,0
29844,1155,121,1942,2,1,0,0,0,0,0,0
29845,1185,42,1942,38,21,0,0,0,0,0,0
29846,1283,103,1942,78,210,47,8,3,2,8,5
29847,1308,52,1942,35,67,5,1,0,0,0,0
29848,1317,120,1942,29,74,21,6,0,1,10,3
29849,1374,88,1942,12,32,6,0,0,0,1,0
29850,1384,31,1942,2,0,0,0,0,0,0,0
29851,1402,100,1942,34,53,12,1,0,0,7,0
29852,1428,144,1942,4,3,0,0,0,0,0,0
29853,1498,120,1942,11,6,0,0,0,0,0,0
29854,1512,31,1942,38,57,7,1,0,0,1,0
29855,1530,42,1942,2,1,0,0,0,0,0,0
29856,1551,100,1942,137,484,135,26,8,5,66,1
29857,1591,103,1942,6,8,1,0,0,0,0,0
29858,1599,121,1942,19,23,1,0,0,0,1,0
29859,1622,31,1942,9,33,12,1,1,0,4,2
29860,1628,52,1942,137,533,129,23,1,13,57,2
29861,1731,93,1942,28,74,9,0,0,0,2,0
29862,1774,22,1942,48,58,14,2,0,0,5,2
29863,1790,93,1942,25,70,11,1,1,0,7,0
29864,1827,46,1942,147,506,143,18,10,2,58,7
29865,1870,31,1942,1,0,0,0,0,0,0,0
29866,1958,103,1942,109,335,73,12,2,2,15,0
29867,1970,93,1942,10,3,1,0,0,0,1,0
29868,1973,107,1942,3,7,1,0,0,0,0,0
29869,2053,93,1942,27,54,3,0,1,0,0,0
29870,2076,52,1942,23,63,6,1,1,0,2,0
29871,2192,46,1942,7,1,0,0,0,0,0,0
29872,2227,121,1942,145,606,155,28,4,1,71,4
29873,2243,15,1942,34,15,1,0,0,0,0,0
29874,2427,103,1942,25,80,23,1,0,0,7,2
29875,2552,107,1942,24,49,7,0,0,0,2,0
29876,2557,15,1942,23,28,1,0,0,0,1,0
29877,2672,100,1942,13,12,1,1,0,0,0,0
29878,2696,46,1942,1,0,0,0,0,0,0,0
29879,2709,22,1942,150,524,132,23,7,26,109,10
29880,2726,144,1942,122,378,105,17,5,5,63,0
29881,2742,15,1942,26,15,1,0,0,0,0,1
29882,2830,15,1942,1,1,1,0,0,0,1,0
29883,2868,88,1942,28,65,12,0,0,0,6,0
29884,2883,144,1942,35,44,6,1,0,0,2,0
29885,2956,144,1942,125,513,164,26,2,5,43,44
29886,2962,22,1942,50,27,4,1,0,0,4,0
29887,2987,120,1942,39,15,1,0,0,0,0,0
29888,3004,100,1942,16,18,7,0,0,0,2,0
29889,3054,144,1942,12,8,3,0,0,0,0,0
29890,3067,31,1942,136,482,130,28,4,3,54,7
29891,3091,46,1942,1,1,0,0,0,0,0,0
29892,3140,93,1942,24,71,15,2,0,0,5,0
29893,3176,93,1942,5,5,0,0,0,0,0,0
29894,3176,144,1942,24,92,20,4,2,1,8,0
29895,3176,120,1942,73,237,59,11,2,9,43,3
29896,3179,15,1942,13,33,6,2,1,0,2,0
29897,3226,22,1942,2,0,0,0,0,0,0,0
29898,3266,100,1942,30,56,5,0,1,0,3,0
29899,3389,144,1942,76,240,66,9,0,0,16,2
29900,3437,120,1942,143,541,148,39,4,7,55,6
29901,3534,100,1942,1,4,0,0,0,0,0,0
29902,3563,100,1942,20,34,8,2,0,0,4,1
